 Writing video to: /home/p06lab/PHYS/AnimatedDrawings/video.gif
         9977517 function calls (9599287 primitive calls) in 19.864 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      872    0.000    0.000    0.001    0.000 scanner.py:1416(scan_line_break)
     5145    0.002    0.000    0.003    0.000 scanner.py:145(need_more_tokens)
      631    0.001    0.000    0.011    0.000 scanner.py:156(fetch_more_tokens)
     4596    0.001    0.000    0.001    0.000 scanner.py:264(next_possible_simple_key)
        1    0.000    0.000    0.000    0.000 scanner.py:27(<module>)
     5227    0.001    0.000    0.001    0.000 scanner.py:279(stale_possible_simple_keys)
      337    0.000    0.000    0.001    0.000 scanner.py:295(save_possible_simple_key)
      426    0.000    0.000    0.000    0.000 scanner.py:312(remove_possible_simple_key)
        1    0.000    0.000    0.000    0.000 scanner.py:32(ScannerError)
      636    0.000    0.000    0.000    0.000 scanner.py:325(unwind_indent)
      274    0.000    0.000    0.000    0.000 scanner.py:349(add_indent)
        1    0.000    0.000    0.000    0.000 scanner.py:35(SimpleKey)
        5    0.000    0.000    0.000    0.000 scanner.py:359(fetch_stream_start)
        5    0.000    0.000    0.000    0.000 scanner.py:371(fetch_stream_end)
      257    0.000    0.000    0.000    0.000 scanner.py:38(__init__)
        5    0.000    0.000    0.000    0.000 scanner.py:424(fetch_flow_sequence_start)
        5    0.000    0.000    0.000    0.000 scanner.py:430(fetch_flow_collection_start)
        5    0.000    0.000    0.000    0.000 scanner.py:447(fetch_flow_sequence_end)
        5    0.000    0.000    0.000    0.000 scanner.py:453(fetch_flow_collection_end)
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
       10    0.000    0.000    0.000    0.000 scanner.py:470(fetch_flow_entry)
        5    0.000    0.000    0.000    0.000 scanner.py:48(__init__)
      149    0.000    0.000    0.001    0.000 scanner.py:484(fetch_block_entry)
      125    0.000    0.000    0.001    0.000 scanner.py:545(fetch_value)
       10    0.000    0.000    0.000    0.000 scanner.py:623(fetch_tag)
        1    0.000    0.000    0.000    0.000 scanner.py:651(fetch_single)
        1    0.000    0.000    0.000    0.000 scanner.py:657(fetch_flow_scalar)
      321    0.000    0.000    0.006    0.000 scanner.py:668(fetch_plain)
      150    0.000    0.000    0.000    0.000 scanner.py:690(check_document_start)
        2    0.000    0.000    0.000    0.000 scanner.py:698(check_document_end)
      150    0.000    0.000    0.000    0.000 scanner.py:706(check_block_entry)
      125    0.000    0.000    0.000    0.000 scanner.py:721(check_value)
      321    0.000    0.000    0.000    0.000 scanner.py:731(check_plain)
      631    0.001    0.000    0.002    0.000 scanner.py:752(scan_to_next_token)
       10    0.000    0.000    0.000    0.000 scanner.py:935(scan_tag)
        1    0.000    0.000    0.000    0.000 scene.py:12(Scene)
        1    0.000    0.000    6.064    6.064 scene.py:19(__init__)
      339    0.000    0.000    9.884    0.029 scene.py:37(progress_time)
 6441/339    0.004    0.000    9.884    0.029 scene.py:45(_progress_time)
        1    0.000    0.000    0.340    0.340 scene.py:5(<module>)
        1    0.000    0.000    0.002    0.002 scimath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 secrets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:48(BaseSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 selector_events.py:605(_SelectorTransport)
        1    0.000    0.000    0.000    0.000 selector_events.py:749(_SelectorSocketTransport)
        1    0.000    0.000    0.000    0.000 selector_events.py:987(_SelectorDatagramTransport)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:433(PollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:442(EpollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        2    0.000    0.000    0.002    0.001 separate_shader_objects.py:1(<module>)
       61    0.000    0.000    0.001    0.000 separate_shader_objects.py:12(_f)
        1    0.000    0.000    0.000    0.000 serializer.py:11(Serializer)
        1    0.000    0.000    0.000    0.000 serializer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 serializer.py:8(SerializerError)
        1    0.000    0.000    0.000    0.000 sf_error.py:5(<module>)
        6    0.001    0.000    0.005    0.001 shader.py:12(_compile_shader)
        3    0.001    0.000    0.007    0.002 shader.py:33(__init__)
        1    0.000    0.000    0.000    0.000 shader.py:5(<module>)
        1    0.000    0.000    0.000    0.000 shader.py:9(Shader)
        2    0.000    0.000    0.000    0.000 shader_atomic_counters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shader_atomic_counters.py:12(_f)
        2    0.000    0.000    0.000    0.000 shader_image_load_store.py:1(<module>)
        2    0.000    0.000    0.000    0.000 shader_image_load_store.py:12(_f)
        2    0.000    0.000    0.000    0.000 shader_image_size.py:1(<module>)
        1    0.000    0.000    0.006    0.006 shader_objects.py:1(<module>)
       39    0.000    0.000    0.000    0.000 shader_objects.py:12(_f)
        2    0.000    0.000    0.000    0.000 shader_precision.py:1(<module>)
        2    0.000    0.000    0.000    0.000 shader_storage_buffer_object.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shader_storage_buffer_object.py:12(_f)
        2    0.000    0.000    0.000    0.000 shading_language_420pack.py:1(<module>)
        2    0.000    0.000    0.000    0.000 shading_language_packing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shape.py:1(<module>)
        2    0.000    0.000    0.006    0.003 shape_base.py:1(<module>)
     4196    0.001    0.000    0.001    0.000 shape_base.py:1167(_tile_dispatcher)
     4196    0.018    0.000    0.034    0.000 shape_base.py:1171(tile)
     8733    0.002    0.000    0.002    0.000 shape_base.py:1243(<genexpr>)
    12588    0.002    0.000    0.002    0.000 shape_base.py:1253(<genexpr>)
     4529    0.000    0.000    0.000    0.000 shape_base.py:19(_atleast_1d_dispatcher)
     5574    0.002    0.000    0.003    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
     5208    0.002    0.000    0.004    0.000 shape_base.py:218(_vhstack_dispatcher)
      683    0.001    0.000    0.015    0.000 shape_base.py:222(vstack)
     4529    0.006    0.000    0.009    0.000 shape_base.py:23(atleast_1d)
     4525    0.006    0.000    0.036    0.000 shape_base.py:285(hstack)
      366    0.000    0.000    0.000    0.000 shape_base.py:348(_stack_dispatcher)
      366    0.001    0.000    0.004    0.000 shape_base.py:357(stack)
      366    0.000    0.000    0.000    0.000 shape_base.py:420(<listcomp>)
      366    0.000    0.000    0.000    0.000 shape_base.py:424(<setcomp>)
      366    0.000    0.000    0.000    0.000 shape_base.py:432(<listcomp>)
    39899    0.004    0.000    0.004    0.000 shape_base.py:508(_expand_dims_dispatcher)
    39899    0.078    0.000    0.198    0.000 shape_base.py:512(expand_dims)
    39899    0.015    0.000    0.019    0.000 shape_base.py:600(<listcomp>)
        1    0.000    0.000    0.000    0.000 shape_base.py:735(_array_split_dispatcher)
        1    0.000    0.000    0.000    0.000 shape_base.py:739(array_split)
      688    0.000    0.000    0.000    0.000 shape_base.py:77(_atleast_2d_dispatcher)
        1    0.000    0.000    0.000    0.000 shape_base.py:795(_split_dispatcher)
        1    0.000    0.000    0.000    0.000 shape_base.py:799(split)
      688    0.002    0.000    0.003    0.000 shape_base.py:81(atleast_2d)
        1    0.000    0.000    0.001    0.001 shutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:69(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:72(SameFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:75(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:79(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:82(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:85(RegistryError)
        1    0.000    0.000    0.000    0.000 shutil.py:89(_GiveupOnFastCopy)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       76    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
       77    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
       78    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 signaltools.py:5(<module>)
        1    0.000    0.000    0.000    0.000 slsqp.py:5(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:210(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 socket.py:213(socket)
        1    0.000    0.000    0.002    0.002 socket.py:4(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:626(SocketIO)
      308    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
      309    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      310    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
      311    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
        1    0.000    0.000    0.000    0.000 sparsefuncs.py:6(<module>)
        1    0.000    0.000    0.000    0.000 sparsetools.py:5(<module>)
        1    0.000    0.000    0.000    0.000 spawn.py:9(<module>)
        1    0.000    0.000    0.000    0.000 specfun.py:5(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:5(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:30(InvalidSpecifier)
        1    0.000    0.000    0.011    0.011 specifiers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:42(BaseSpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:696(SpecifierSet)
        1    0.000    0.000    0.005    0.005 specifiers.py:97(Specifier)
        1    0.000    0.000    0.000    0.000 spectral.py:6(<module>)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:5(<module>)
        1    0.000    0.000    0.000    0.000 spline.py:5(<module>)
        1    0.000    0.000    0.000    0.000 sputils.py:5(<module>)
      507    0.000    0.000    0.001    0.000 sre_compile.py:249(_compile_charset)
      507    0.006    0.000    0.007    0.000 sre_compile.py:276(_optimize_charset)
       59    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
       59    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
       15    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
      531    0.000    0.000    0.001    0.000 sre_compile.py:423(_simple)
       29    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
      262    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
  168/123    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
       94    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
      128    0.000    0.000    0.004    0.000 sre_compile.py:536(_compile_info)
      256    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
      128    0.000    0.000    0.015    0.000 sre_compile.py:598(_code)
      303    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
 1202/128    0.004    0.000    0.011    0.000 sre_compile.py:71(_compile)
      128    0.000    0.000    0.038    0.000 sre_compile.py:759(compile)
        1    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
      116    0.000    0.000    0.000    0.000 sre_parse.py:1054(expand_template)
     1333    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
     2684    0.000    0.000    0.001    0.000 sre_parse.py:160(__len__)
       16    0.000    0.000    0.000    0.000 sre_parse.py:162(__delitem__)
     8501    0.002    0.000    0.002    0.000 sre_parse.py:164(__getitem__)
      579    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
     2372    0.000    0.000    0.001    0.000 sre_parse.py:172(append)
 1418/371    0.001    0.000    0.002    0.000 sre_parse.py:174(getwidth)
      129    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
    17525    0.003    0.000    0.003    0.000 sre_parse.py:233(__next)
     3304    0.001    0.000    0.001    0.000 sre_parse.py:249(match)
    15433    0.002    0.000    0.005    0.000 sre_parse.py:254(get)
       40    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
       98    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
     1782    0.000    0.000    0.001    0.000 sre_parse.py:286(tell)
      216    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
      290    0.000    0.000    0.000    0.000 sre_parse.py:355(_escape)
      368    0.000    0.000    0.000    0.000 sre_parse.py:432(_uniq)
  505/128    0.001    0.000    0.022    0.000 sre_parse.py:435(_parse_sub)
  719/140    0.008    0.000    0.021    0.000 sre_parse.py:493(_parse)
      128    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      731    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
      230    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        5    0.000    0.000    0.000    0.000 sre_parse.py:861(_parse_flags)
      128    0.000    0.000    0.000    0.000 sre_parse.py:921(fix_flags)
      128    0.000    0.000    0.022    0.000 sre_parse.py:937(parse)
      230    0.000    0.000    0.001    0.000 sre_parse.py:96(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:969(parse_template)
        1    0.000    0.000    0.000    0.000 sre_parse.py:978(addgroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
      123    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
      123    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
      123    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
      123    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
      123    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
      123    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:158(TLSVersion)
        1    0.000    0.000    0.000    0.000 ssl.py:168(_TLSContentType)
        1    0.000    0.000    0.000    0.000 ssl.py:182(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 ssl.py:223(_TLSMessageType)
        1    0.000    0.000    0.004    0.004 ssl.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:446(_ASN1Object)
        4    0.000    0.000    0.000    0.000 ssl.py:451(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:467(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:474(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:812(SSLObject)
       15    0.000    0.000    0.000    0.000 ssl.py:965(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 ssl.py:971(SSLSocket)
        1    0.000    0.000    0.000    0.000 sslproto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sslproto.py:284(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 sslproto.py:36(_SSLPipe)
        1    0.000    0.000    0.000    0.000 sslproto.py:404(SSLProtocol)
        1    0.000    0.000    0.001    0.001 staggered.py:1(<module>)
        1    0.000    0.000    0.000    0.000 statlib.py:5(<module>)
        1    0.000    0.000    0.000    0.000 stats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stats.py:5(<module>)
        1    0.000    0.000    0.001    0.001 std.py:1(<module>)
        1    0.000    0.000    0.000    0.000 std.py:100(<listcomp>)
       90    0.000    0.000    0.001    0.000 std.py:104(acquire)
       90    0.000    0.000    0.000    0.000 std.py:108(release)
        4    0.000    0.000    0.000    0.000 std.py:112(__enter__)
        4    0.000    0.000    0.000    0.000 std.py:115(__exit__)
        1    0.000    0.000    0.000    0.000 std.py:1161(__del__)
       87    0.000    0.000    0.013    0.000 std.py:1164(__str__)
        2    0.000    0.000    0.000    0.000 std.py:1167(_comparable)
        2    0.000    0.000    0.000    0.000 std.py:1171(__hash__)
        1    0.000    0.000    0.000    0.000 std.py:118(create_mp_lock)
      339    0.002    0.000    0.022    0.000 std.py:1212(update)
        1    0.000    0.000    0.000    0.000 std.py:1279(close)
        2    0.000    0.000    0.000    0.000 std.py:1300(fp_write)
        1    0.000    0.000    0.000    0.000 std.py:1315(<lambda>)
        1    0.000    0.000    0.000    0.000 std.py:133(Bar)
       86    0.000    0.000    0.019    0.000 std.py:1339(refresh)
       87    0.001    0.000    0.001    0.000 std.py:1460(format_dict)
       87    0.000    0.000    0.018    0.000 std.py:1478(display)
       87    0.000    0.000    0.000    0.000 std.py:155(__init__)
       87    0.000    0.000    0.000    0.000 std.py:165(colour)
       87    0.000    0.000    0.000    0.000 std.py:169(colour)
       87    0.000    0.000    0.000    0.000 std.py:188(__format__)
        1    0.000    0.000    0.000    0.000 std.py:216(EMA)
        3    0.000    0.000    0.000    0.000 std.py:228(__init__)
      511    0.001    0.000    0.001    0.000 std.py:233(__call__)
        1    0.000    0.000    0.000    0.000 std.py:247(tqdm)
      173    0.000    0.000    0.001    0.000 std.py:288(format_interval)
        1    0.000    0.000    0.000    0.000 std.py:329(status_printer)
        1    0.000    0.000    0.000    0.000 std.py:34(TqdmTypeError)
       87    0.000    0.000    0.003    0.000 std.py:342(fp_write)
       87    0.000    0.000    0.005    0.000 std.py:348(print_status)
       87    0.003    0.000    0.012    0.000 std.py:355(format_meter)
        1    0.000    0.000    0.000    0.000 std.py:38(TqdmKeyError)
        1    0.000    0.000    0.000    0.000 std.py:42(TqdmWarning)
        1    0.000    0.000    0.000    0.000 std.py:54(TqdmExperimentalWarning)
        1    0.000    0.000    0.000    0.000 std.py:560(__new__)
        1    0.000    0.000    0.000    0.000 std.py:576(_get_free_pos)
        1    0.000    0.000    0.000    0.000 std.py:579(<setcomp>)
        1    0.000    0.000    0.000    0.000 std.py:583(_decr_instances)
        1    0.000    0.000    0.000    0.000 std.py:59(TqdmDeprecationWarning)
        1    0.000    0.000    0.000    0.000 std.py:64(TqdmMonitorWarning)
        1    0.000    0.000    0.000    0.000 std.py:657(get_lock)
        1    0.000    0.000    0.000    0.000 std.py:69(TRLock)
        1    0.000    0.000    0.000    0.000 std.py:78(TqdmDefaultWriteLock)
        1    0.000    0.000    0.001    0.001 std.py:846(__init__)
        1    0.000    0.000    0.000    0.000 std.py:92(__init__)
        2    0.000    0.000    0.000    0.000 stencil_texturing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:135(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 streams.py:203(StreamReaderProtocol)
        1    0.000    0.000    0.000    0.000 streams.py:310(StreamWriter)
        1    0.000    0.000    0.000    0.000 streams.py:390(StreamReader)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
       37    0.000    0.000    0.000    0.000 stride_tricks.py:25(_maybe_view_as_subclass)
       37    0.000    0.000    0.000    0.000 stride_tricks.py:339(_broadcast_to)
      111    0.000    0.000    0.000    0.000 stride_tricks.py:344(<genexpr>)
       35    0.000    0.000    0.000    0.000 stride_tricks.py:362(_broadcast_to_dispatcher)
       35    0.000    0.000    0.000    0.000 stride_tricks.py:366(broadcast_to)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:414(_broadcast_shape)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:474(_broadcast_arrays_dispatcher)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:478(broadcast_arrays)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:536(<listcomp>)
        2    0.000    0.000    0.000    0.000 stride_tricks.py:540(<genexpr>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:544(<listcomp>)
        1    0.000    0.000    0.000    0.000 strings.py:1(<module>)
     1366    0.002    0.000    0.004    0.000 strings.py:10(dataPointer)
        1    0.000    0.000    0.000    0.000 strings.py:14(StringHandler)
     1360    0.001    0.000    0.005    0.000 strings.py:17(from_param)
        1    0.000    0.000    0.000    0.000 strings.py:55(UnicodeHandler)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        1    0.000    0.000    0.001    0.001 subprocess.py:10(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1052(poll)
        2    0.000    0.000    0.000    0.000 subprocess.py:1078(wait)
        1    0.000    0.000    0.000    0.000 subprocess.py:1101(_close_pipe_fds)
        1    0.000    0.000    0.000    0.000 subprocess.py:116(Process)
        1    0.000    0.000    0.000    0.000 subprocess.py:136(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 subprocess.py:1459(_get_handles)
        1    0.000    0.000    0.002    0.002 subprocess.py:1552(_execute_child)
       33    0.000    0.000    0.000    0.000 subprocess.py:1634(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1708(_handle_exitstatus)
        2    0.000    0.000    0.000    0.000 subprocess.py:1726(_internal_poll)
        1    0.000    0.000    0.000    0.000 subprocess.py:1761(_try_wait)
        2    0.000    0.000    0.000    0.000 subprocess.py:1774(_wait)
        1    0.000    0.000    0.000    0.000 subprocess.py:18(SubprocessStreamProtocol)
        1    0.000    0.000    0.000    0.000 subprocess.py:241(_cleanup)
        1    0.000    0.000    0.002    0.002 subprocess.py:368(check_output)
        1    0.000    0.000    0.000    0.000 subprocess.py:419(CompletedProcess)
        1    0.000    0.000    0.000    0.000 subprocess.py:430(__init__)
        1    0.000    0.000    0.002    0.002 subprocess.py:452(run)
        1    0.000    0.000    0.000    0.000 subprocess.py:638(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 subprocess.py:688(Popen)
        1    0.000    0.000    0.002    0.002 subprocess.py:736(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:908(__enter__)
        1    0.000    0.000    0.000    0.000 subprocess.py:911(__exit__)
        1    0.000    0.000    0.000    0.000 subprocess.py:939(__del__)
        1    0.000    0.000    0.000    0.000 subprocess.py:954(_get_devnull)
        1    0.000    0.000    0.000    0.000 subprocess.py:96(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:984(communicate)
        1    0.000    0.000    0.000    0.000 subprocess.py:99(CalledProcessError)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:310(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:357(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
        1    0.000    0.000    0.000    0.000 synchronize.py:11(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:123(Semaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:142(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:159(Lock)
        1    0.000    0.000    0.000    0.000 synchronize.py:184(RLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:186(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:210(Condition)
        1    0.000    0.000    0.000    0.000 synchronize.py:321(Event)
        1    0.000    0.000    0.000    0.000 synchronize.py:360(Barrier)
        1    0.000    0.000    0.000    0.000 synchronize.py:46(SemLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:50(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:90(_make_methods)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:105(_safe_realpath)
        1    0.000    0.000    0.000    0.000 sysconfig.py:126(_is_python_source_dir)
        1    0.000    0.000    0.000    0.000 sysconfig.py:143(is_python_build)
       16    0.000    0.000    0.000    0.000 sysconfig.py:156(_subst_vars)
        2    0.000    0.000    0.000    0.000 sysconfig.py:165(_extend_dict)
      2/1    0.000    0.000    0.001    0.001 sysconfig.py:173(_expand_vars)
        2    0.000    0.000    0.000    0.000 sysconfig.py:186(_get_default_scheme)
        1    0.000    0.000    0.000    0.000 sysconfig.py:195(_getuserbase)
        1    0.000    0.000    0.000    0.000 sysconfig.py:200(joinuser)
        1    0.000    0.000    0.000    0.000 sysconfig.py:343(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 sysconfig.py:356(_get_sysconfigdata_name)
        1    0.000    0.000    0.000    0.000 sysconfig.py:428(_init_posix)
      2/1    0.000    0.000    0.001    0.001 sysconfig.py:509(get_paths)
      2/1    0.000    0.000    0.001    0.001 sysconfig.py:521(get_path)
      2/1    0.000    0.000    0.000    0.000 sysconfig.py:529(get_config_vars)
        1    0.000    0.000    0.000    0.000 sysconfig.py:618(get_platform)
        1    0.000    0.000    0.000    0.000 tags.py:45(Tag)
        1    0.000    0.000    0.002    0.002 tags.py:5(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:1613(TarFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:270(TarError)
        1    0.000    0.000    0.000    0.000 tarfile.py:273(ExtractError)
        1    0.000    0.000    0.000    0.000 tarfile.py:276(ReadError)
        1    0.000    0.000    0.000    0.000 tarfile.py:279(CompressionError)
        1    0.000    0.000    0.000    0.000 tarfile.py:282(StreamError)
        1    0.000    0.000    0.000    0.000 tarfile.py:285(HeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:288(EmptyHeaderError)
        1    0.000    0.000    0.001    0.001 tarfile.py:29(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:291(TruncatedHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:294(EOFHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:297(InvalidHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:300(SubsequentHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:307(_LowLevelFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:331(_Stream)
        1    0.000    0.000    0.000    0.000 tarfile.py:576(_StreamProxy)
        1    0.000    0.000    0.000    0.000 tarfile.py:606(_FileInFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:710(ExFileObject)
        1    0.000    0.000    0.000    0.000 tarfile.py:723(FilterError)
        1    0.000    0.000    0.000    0.000 tarfile.py:726(AbsolutePathError)
        1    0.000    0.000    0.000    0.000 tarfile.py:731(OutsideDestinationError)
        1    0.000    0.000    0.000    0.000 tarfile.py:738(SpecialFileError)
        1    0.000    0.000    0.000    0.000 tarfile.py:743(AbsoluteLinkError)
        1    0.000    0.000    0.000    0.000 tarfile.py:748(LinkOutsideDestinationError)
        1    0.000    0.000    0.000    0.000 tarfile.py:846(TarInfo)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tasks.py:700(_GatheringFuture)
        1    0.000    0.000    0.000    0.000 tasks.py:98(Task)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:105(_sanitize_params)
        1    0.000    0.000    0.000    0.000 tempfile.py:123(_RandomNameSequence)
        4    0.000    0.000    0.000    0.000 tempfile.py:133(rng)
        1    0.000    0.000    0.000    0.000 tempfile.py:141(__iter__)
        4    0.000    0.000    0.000    0.000 tempfile.py:144(__next__)
        4    0.000    0.000    0.000    0.000 tempfile.py:147(<listcomp>)
        1    0.000    0.000    0.000    0.000 tempfile.py:150(_candidate_tempdir_list)
        1    0.000    0.000    0.000    0.000 tempfile.py:177(_get_default_tempdir)
        1    0.000    0.000    0.000    0.000 tempfile.py:224(_get_candidate_names)
        1    0.000    0.000    0.030    0.030 tempfile.py:238(_mkstemp_inner)
        1    0.000    0.000    0.000    0.000 tempfile.py:279(gettempdir)
        1    0.000    0.000    0.000    0.000 tempfile.py:291(gettempdirb)
        1    0.000    0.000    0.030    0.030 tempfile.py:295(mkstemp)
